id,left,top,right,bottom,AgricultureFishing,BuildingCivil,Chemicals,Machine,Market,Media,MetalProducts,Metalworking,Mining,OtherProduct,Service,TransportIndustry,Warehouse,x,y,gridprob
507,15476049.27,4275653.657,15477049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,43,0
508,15476049.27,4274653.657,15477049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,42,0
509,15476049.27,4273653.657,15477049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,41,0
510,15476049.27,4272653.657,15477049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,40,0
511,15476049.27,4271653.657,15477049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,39,0
512,15476049.27,4270653.657,15477049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,38,0
513,15476049.27,4269653.657,15477049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,37,0
514,15476049.27,4268653.657,15477049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,36,0
515,15476049.27,4267653.657,15477049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,35,0
516,15476049.27,4266653.657,15477049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,34,0
517,15476049.27,4265653.657,15477049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,33,0
518,15476049.27,4264653.657,15477049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,32,0
519,15476049.27,4263653.657,15477049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,31,0
520,15476049.27,4262653.657,15477049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,30,0
521,15476049.27,4261653.657,15477049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,29,0
551,15477049.27,4286653.657,15478049.27,4285653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,54,0
552,15477049.27,4285653.657,15478049.27,4284653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,53,0
553,15477049.27,4284653.657,15478049.27,4283653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,52,0
554,15477049.27,4283653.657,15478049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,51,0
555,15477049.27,4282653.657,15478049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,50,0
556,15477049.27,4281653.657,15478049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,49,0
557,15477049.27,4280653.657,15478049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,48,0
558,15477049.27,4279653.657,15478049.27,4278653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,47,1.35567E-05
559,15477049.27,4278653.657,15478049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,46,0
560,15477049.27,4277653.657,15478049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,45,0
561,15477049.27,4276653.657,15478049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,44,0
562,15477049.27,4275653.657,15478049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,43,0
563,15477049.27,4274653.657,15478049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,42,0
564,15477049.27,4273653.657,15478049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,41,0
565,15477049.27,4272653.657,15478049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,40,0
566,15477049.27,4271653.657,15478049.27,4270653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,39,1.35567E-05
567,15477049.27,4270653.657,15478049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,10,38,1.26791E-05
568,15477049.27,4269653.657,15478049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,37,0
569,15477049.27,4268653.657,15478049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,36,0
570,15477049.27,4267653.657,15478049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,35,0
571,15477049.27,4266653.657,15478049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,34,0
572,15477049.27,4265653.657,15478049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,33,0
573,15477049.27,4264653.657,15478049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,32,0
574,15477049.27,4263653.657,15478049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,31,0
575,15477049.27,4262653.657,15478049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,30,0
576,15477049.27,4261653.657,15478049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10,29,0
607,15478049.27,4285653.657,15479049.27,4284653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,53,0
608,15478049.27,4284653.657,15479049.27,4283653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,52,0
609,15478049.27,4283653.657,15479049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,51,0
610,15478049.27,4282653.657,15479049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,50,0
611,15478049.27,4281653.657,15479049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,49,0
612,15478049.27,4280653.657,15479049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,48,0
613,15478049.27,4279653.657,15479049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,11,47,1.26791E-05
614,15478049.27,4278653.657,15479049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,46,0
615,15478049.27,4277653.657,15479049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,45,0
616,15478049.27,4276653.657,15479049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,44,0
617,15478049.27,4275653.657,15479049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,11,43,1.26791E-05
618,15478049.27,4274653.657,15479049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,42,0
619,15478049.27,4273653.657,15479049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,41,0
620,15478049.27,4272653.657,15479049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,40,0
621,15478049.27,4271653.657,15479049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,39,0
622,15478049.27,4270653.657,15479049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,38,0
623,15478049.27,4269653.657,15479049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,37,0
624,15478049.27,4268653.657,15479049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,36,0
625,15478049.27,4267653.657,15479049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,35,0
626,15478049.27,4266653.657,15479049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,34,0
627,15478049.27,4265653.657,15479049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,33,0
628,15478049.27,4264653.657,15479049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,32,0
629,15478049.27,4263653.657,15479049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,31,0
630,15478049.27,4262653.657,15479049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,30,0
631,15478049.27,4261653.657,15479049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,29,0
632,15478049.27,4260653.657,15479049.27,4259653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11,28,0
663,15479049.27,4284653.657,15480049.27,4283653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,52,0
664,15479049.27,4283653.657,15480049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,51,0
665,15479049.27,4282653.657,15480049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,50,0
666,15479049.27,4281653.657,15480049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,49,0
667,15479049.27,4280653.657,15480049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,48,0
668,15479049.27,4279653.657,15480049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,47,0
669,15479049.27,4278653.657,15480049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,46,0
670,15479049.27,4277653.657,15480049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,45,0
671,15479049.27,4276653.657,15480049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,44,0
672,15479049.27,4275653.657,15480049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,43,0
673,15479049.27,4274653.657,15480049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,42,0
674,15479049.27,4273653.657,15480049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,41,0
675,15479049.27,4272653.657,15480049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,40,0
676,15479049.27,4271653.657,15480049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,39,0
677,15479049.27,4270653.657,15480049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,38,0
678,15479049.27,4269653.657,15480049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,37,0
679,15479049.27,4268653.657,15480049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,36,0
680,15479049.27,4267653.657,15480049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,35,0
681,15479049.27,4266653.657,15480049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,34,0
682,15479049.27,4265653.657,15480049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,33,0
683,15479049.27,4264653.657,15480049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,32,0
684,15479049.27,4263653.657,15480049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,31,0
685,15479049.27,4262653.657,15480049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,30,0
686,15479049.27,4261653.657,15480049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,29,0
687,15479049.27,4260653.657,15480049.27,4259653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12,28,0
719,15480049.27,4283653.657,15481049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,51,0
720,15480049.27,4282653.657,15481049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,50,0
721,15480049.27,4281653.657,15481049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,49,0
722,15480049.27,4280653.657,15481049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,48,0
723,15480049.27,4279653.657,15481049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,47,0
724,15480049.27,4278653.657,15481049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,46,0
725,15480049.27,4277653.657,15481049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,45,0
726,15480049.27,4276653.657,15481049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,44,0
727,15480049.27,4275653.657,15481049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,43,0
728,15480049.27,4274653.657,15481049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,42,0
729,15480049.27,4273653.657,15481049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,41,0
730,15480049.27,4272653.657,15481049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,40,0
731,15480049.27,4271653.657,15481049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,39,0
732,15480049.27,4270653.657,15481049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,38,0
733,15480049.27,4269653.657,15481049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,37,0
734,15480049.27,4268653.657,15481049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,36,0
735,15480049.27,4267653.657,15481049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,35,0
736,15480049.27,4266653.657,15481049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,34,0
737,15480049.27,4265653.657,15481049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,33,0
738,15480049.27,4264653.657,15481049.27,4263653.657,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,32,1.35567E-05
739,15480049.27,4263653.657,15481049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,13,31,1.26791E-05
740,15480049.27,4262653.657,15481049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,30,0
741,15480049.27,4261653.657,15481049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,29,0
742,15480049.27,4260653.657,15481049.27,4259653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,28,0
743,15480049.27,4259653.657,15481049.27,4258653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13,27,0
774,15481049.27,4283653.657,15482049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,51,0
775,15481049.27,4282653.657,15482049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,50,0
776,15481049.27,4281653.657,15482049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,49,0
777,15481049.27,4280653.657,15482049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,48,0
778,15481049.27,4279653.657,15482049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,47,0
779,15481049.27,4278653.657,15482049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,46,0
780,15481049.27,4277653.657,15482049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,45,0
781,15481049.27,4276653.657,15482049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,44,0
782,15481049.27,4275653.657,15482049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,43,0
783,15481049.27,4274653.657,15482049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,42,0
784,15481049.27,4273653.657,15482049.27,4272653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,41,0
785,15481049.27,4272653.657,15482049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,40,0
786,15481049.27,4271653.657,15482049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,39,0
787,15481049.27,4270653.657,15482049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,38,0
788,15481049.27,4269653.657,15482049.27,4268653.657,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,37,1.88436E-06
789,15481049.27,4268653.657,15482049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,36,0
790,15481049.27,4267653.657,15482049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,35,0
791,15481049.27,4266653.657,15482049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,34,0
792,15481049.27,4265653.657,15482049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,33,0
793,15481049.27,4264653.657,15482049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,32,0
794,15481049.27,4263653.657,15482049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,31,0
795,15481049.27,4262653.657,15482049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,30,0
796,15481049.27,4261653.657,15482049.27,4260653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,29,0
797,15481049.27,4260653.657,15482049.27,4259653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,28,0
798,15481049.27,4259653.657,15482049.27,4258653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14,27,0
829,15482049.27,4283653.657,15483049.27,4282653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,51,0
830,15482049.27,4282653.657,15483049.27,4281653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,50,0
831,15482049.27,4281653.657,15483049.27,4280653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,49,0
832,15482049.27,4280653.657,15483049.27,4279653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,48,0
833,15482049.27,4279653.657,15483049.27,4278653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,47,0
834,15482049.27,4278653.657,15483049.27,4277653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,46,0
835,15482049.27,4277653.657,15483049.27,4276653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,45,0
836,15482049.27,4276653.657,15483049.27,4275653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,44,0
837,15482049.27,4275653.657,15483049.27,4274653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,43,0
838,15482049.27,4274653.657,15483049.27,4273653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,42,0
839,15482049.27,4273653.657,15483049.27,4272653.657,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,15,41,3.40099E-05
840,15482049.27,4272653.657,15483049.27,4271653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,40,0
841,15482049.27,4271653.657,15483049.27,4270653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,39,0
842,15482049.27,4270653.657,15483049.27,4269653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,38,0
843,15482049.27,4269653.657,15483049.27,4268653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,37,0
844,15482049.27,4268653.657,15483049.27,4267653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,36,0
845,15482049.27,4267653.657,15483049.27,4266653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,35,0
846,15482049.27,4266653.657,15483049.27,4265653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,34,0
847,15482049.27,4265653.657,15483049.27,4264653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,33,0
848,15482049.27,4264653.657,15483049.27,4263653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,32,0
849,15482049.27,4263653.657,15483049.27,4262653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,31,0
850,15482049.27,4262653.657,15483049.27,4261653.657,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15,30,0
